      #Energy        tdos
     -56.78043       0.00000
     -56.71943       0.00000
     -56.65843       0.00000
     -56.59743       0.00000
     -56.53643       0.00000
     -56.47543       0.00000
     -56.41443       0.00000
     -56.35343       0.00000
     -56.29243       0.00000
     -56.23043       0.00000
     -56.16943       0.00000
     -56.10843       0.00004
     -56.04743       0.00115
     -55.98643       0.01881
     -55.92543       0.16724
     -55.86443       0.85323
     -55.80343       2.65972
     -55.74243       5.47586
     -55.68143       8.20620
     -55.62043      10.04719
     -55.55943      11.12034
     -55.49843      11.70399
     -55.43743      11.93752
     -55.37643      11.99262
     -55.31543      11.99954
     -55.25343      11.99998
     -55.19243      12.00000
     -55.13143      12.00000
     -55.07043      12.00000
     -55.00943      12.00000
     -54.94843      12.00000
     -54.88743      12.00000
     -54.82643      12.00000
     -54.76543      12.00000
     -54.70443      12.00000
     -54.64343      12.00000
     -54.58243      12.00000
     -54.52143      12.00000
     -54.46043      12.00000
     -54.39943      12.00000
     -54.33843      12.00000
     -54.27643      12.00000
     -54.21543      12.00000
     -54.15443      12.00000
     -54.09343      12.00000
     -54.03243      12.00000
     -53.97143      12.00000
     -53.91043      12.00000
     -53.84943      12.00000
     -53.78843      12.00000
     -53.72743      12.00000
     -53.66643      12.00000
     -53.60543      12.00000
     -53.54443      12.00000
     -53.48343      12.00000
     -53.42243      12.00000
     -53.36143      12.00000
     -53.30043      12.00000
     -53.23843      12.00000
     -53.17743      12.00000
     -53.11643      12.00000
     -53.05543      12.00000
     -52.99443      12.00000
     -52.93343      12.00000
     -52.87243      12.00000
     -52.81143      12.00000
     -52.75043      12.00000
     -52.68943      12.00000
     -52.62843      12.00000
     -52.56743      12.00000
     -52.50643      12.00000
     -52.44543      12.00000
     -52.38443      12.00000
     -52.32343      12.00000
     -52.26143      12.00000
     -52.20043      12.00000
     -52.13943      12.00000
     -52.07843      12.00000
     -52.01743      12.00000
     -51.95643      12.00000
     -51.89543      12.00000
     -51.83443      12.00000
     -51.77343      12.00000
     -51.71243      12.00000
     -51.65143      12.00000
     -51.59043      12.00000
     -51.52943      12.00000
     -51.46843      12.00000
     -51.40743      12.00000
     -51.34643      12.00000
     -51.28543      12.00000
     -51.22343      12.00000
     -51.16243      12.00000
     -51.10143      12.00000
     -51.04043      12.00000
     -50.97943      12.00000
     -50.91843      12.00000
     -50.85743      12.00000
     -50.79643      12.00000
     -50.73543      12.00000
     -50.67443      12.00000
     -50.61343      12.00000
     -50.55243      12.00000
     -50.49143      12.00000
     -50.43043      12.00000
     -50.36943      12.00000
     -50.30843      12.00000
     -50.24643      12.00000
     -50.18543      12.00000
     -50.12443      12.00000
     -50.06343      12.00000
     -50.00243      12.00000
     -49.94143      12.00000
     -49.88043      12.00000
     -49.81943      12.00000
     -49.75843      12.00000
     -49.69743      12.00000
     -49.63643      12.00014
     -49.57543      12.00286
     -49.51443      12.03043
     -49.45343      12.17407
     -49.39243      12.57158
     -49.33143      13.17526
     -49.26943      13.68854
     -49.20843      13.93849
     -49.14743      14.06456
     -49.08643      14.35481
     -49.02543      15.11786
     -48.96443      16.56165
     -48.90343      18.60567
     -48.84243      20.79226
     -48.78143      22.67813
     -48.72043      24.17077
     -48.65943      25.22835
     -48.59843      25.78101
     -48.53743      25.96279
     -48.47643      25.99695
     -48.41543      26.00039
     -48.35443      26.00057
     -48.29343      26.00057
     -48.23143      26.00057
     -48.17043      26.00057
     -48.10943      26.00057
     -48.04843      26.00057
     -47.98743      26.00057
     -47.92643      26.00057
     -47.86543      26.00057
     -47.80443      26.00057
     -47.74343      26.00057
     -47.68243      26.00057
     -47.62143      26.00057
     -47.56043      26.00057
     -47.49943      26.00057
     -47.43843      26.00057
     -47.37743      26.00057
     -47.31643      26.00057
     -47.25443      26.00057
     -47.19343      26.00057
     -47.13243      26.00057
     -47.07143      26.00057
     -47.01043      26.00057
     -46.94943      26.00057
     -46.88843      26.00057
     -46.82743      26.00057
     -46.76643      26.00057
     -46.70543      26.00057
     -46.64443      26.00057
     -46.58343      26.00057
     -46.52243      26.00057
     -46.46143      26.00057
     -46.40043      26.00057
     -46.33943      26.00057
     -46.27743      26.00057
     -46.21643      26.00057
     -46.15543      26.00057
     -46.09443      26.00057
     -46.03343      26.00057
     -45.97243      26.00057
     -45.91143      26.00057
     -45.85043      26.00057
     -45.78943      26.00057
     -45.72843      26.00057
     -45.66743      26.00057
     -45.60643      26.00057
     -45.54543      26.00057
     -45.48443      26.00057
     -45.42343      26.00057
     -45.36243      26.00057
     -45.30143      26.00057
     -45.23943      26.00057
     -45.17843      26.00057
     -45.11743      26.00057
     -45.05643      26.00057
     -44.99543      26.00057
     -44.93443      26.00057
     -44.87343      26.00057
     -44.81243      26.00057
     -44.75143      26.00057
     -44.69043      26.00057
     -44.62943      26.00057
     -44.56843      26.00057
     -44.50743      26.00057
     -44.44643      26.00057
     -44.38543      26.00057
     -44.32443      26.00057
     -44.26243      26.00057
     -44.20143      26.00057
     -44.14043      26.00057
     -44.07943      26.00057
     -44.01843      26.00057
     -43.95743      26.00057
     -43.89643      26.00057
     -43.83543      26.00057
     -43.77443      26.00057
     -43.71343      26.00057
     -43.65243      26.00057
     -43.59143      26.00057
     -43.53043      26.00057
     -43.46943      26.00057
     -43.40843      26.00057
     -43.34743      26.00057
     -43.28643      26.00057
     -43.22443      26.00057
     -43.16343      26.00057
     -43.10243      26.00057
     -43.04143      26.00057
     -42.98043      26.00057
     -42.91943      26.00057
     -42.85843      26.00057
     -42.79743      26.00057
     -42.73643      26.00057
     -42.67543      26.00057
     -42.61443      26.00057
     -42.55343      26.00057
     -42.49243      26.00057
     -42.43143      26.00057
     -42.37043      26.00057
     -42.30943      26.00057
     -42.24743      26.00057
     -42.18643      26.00057
     -42.12543      26.00057
     -42.06443      26.00057
     -42.00343      26.00057
     -41.94243      26.00057
     -41.88143      26.00057
     -41.82043      26.00057
     -41.75943      26.00057
     -41.69843      26.00057
     -41.63743      26.00057
     -41.57643      26.00057
     -41.51543      26.00057
     -41.45443      26.00057
     -41.39343      26.00057
     -41.33243      26.00057
     -41.27043      26.00057
     -41.20943      26.00057
     -41.14843      26.00057
     -41.08743      26.00057
     -41.02643      26.00057
     -40.96543      26.00057
     -40.90443      26.00057
     -40.84343      26.00057
     -40.78243      26.00057
     -40.72143      26.00057
     -40.66043      26.00057
     -40.59943      26.00057
     -40.53843      26.00057
